id,brand,name,price,currency,description,rating,category,product_type,tag_list,product_colors,created_year,created_month,time_difference
376,pure anada,Pure Anada Loose mineral foundation,25.99,Unknown,"Pure Anada mineral foundation has the ability to provide full coverage, 
while still feeling light and natural. No more silicone based 
foundations that can stifle your pores. With Pure Anada your skin can 
“breathe”. This results in a healthier, younger looking complexion.You
 can be assured that when you use Pure Anada, you are using a truly 
natural product. Pure Anada has done the research, and are committed to 
using the safest, purest ingredients available. It is not necessary to 
add preservatives to this loose mineral products. The raw minerals used 
in Pure Anada are inert, and do not support the growth of bacteria, mold
 or fungi.Pure Ananda boasts an extensive array of mineral 
colors to suit all skin tones, and personal preferences. With the proper
 application techniques, Pure Anada mineral cosmetics can be used by all
 women! Mature skin types enjoy the light, luminous texture, while 
problematic skin types take advantage of the full, soothing coverage. 
These products are concentrated; a little goes a long way!  This makes 
Pure Anada very affordable. We want The mineral ingredients in 
Pure Anada have properties that are beneficial to your skin! For 
example: Titanium Dioxide reflects the sun’s harsh rays away from your 
skin. Zinc Oxide soothes irritation, and Silica blurs fine lines and 
wrinkles.Shade Range: Ingredients: Mica, Titanium Dioxide, Zinc Oxide, Silica, Boron Nitride, Iron Oxides, Ultramarines Note: Deeper, global foundation shades do not contain Titanium Dioxide.Brush not included.",4.5,mineral,foundation,"['Canadian', 'Natural']","[{'hex_value': '#FBC657', 'colour_name': 'Amber Honey '}, {'hex_value': '#F4E2C2', 'colour_name': 'Artic Alabaster '}, {'hex_value': '#E7C078', 'colour_name': 'Atlantic Bisque '}, {'hex_value': '#F2B276', 'colour_name': 'Beige In Banff '}, {'hex_value': '#DBA621', 'colour_name': 'Cappuccino '}, {'hex_value': '#E3AE2C', 'colour_name': 'Caramel '}, {'hex_value': '#A85226', 'colour_name': 'Cocoa '}, {'hex_value': '#924C17', 'colour_name': 'Ebony '}, {'hex_value': '#F5D090', 'colour_name': 'Flaxen Field '}, {'hex_value': '#DA8F23', 'colour_name': 'Hazlenut '}, {'hex_value': '#E2BF80', 'colour_name': 'Ivory Chinook '}, {'hex_value': '#C4923E', 'colour_name': 'Maple Sugar '}, {'hex_value': '#F0D468', 'colour_name': 'Mountain Sunset '}, {'hex_value': '#CFAE61', 'colour_name': 'Niagara Fawn '}, {'hex_value': '#F6E6B2', 'colour_name': 'Nothern Light '}, {'hex_value': '#FDCB70', 'colour_name': 'Pacific Tan '}, {'hex_value': '#FBDCB7', 'colour_name': 'Prairie Rose '}, {'hex_value': '#ECC665', 'colour_name': 'Soft Wheat '}, {'hex_value': '#F9D084', 'colour_name': 'Sunkissed Canadian '}, {'hex_value': '#A05F21', 'colour_name': 'Sweet Chocolate '}]",2016,10,38716533.511
375,dr. hauschka,Dr. Hauschka Translucent Face Powder Compact,35.0,Unknown,"Dr. Hauschka Translucent Face Powder Compact contains a nourishing combination of rose, anthyllis, witch hazel, black tea and silk that mattifies the skin and keeps your make-up in place.",4.5,mineral,foundation,[],[],2016,10,38716535.035
372,nyx,NYX Stay Matte But Not Flat Powder Foundation,10.99,Unknown,"Want a matte finish to help you achieve a flawless complexion? The NYX Stay Matte Not Flat Powder Foundation is the perfect finish to flatter all skin tones! Features:Get a naturally flawless look with minimal effortComes in a variety of shades to suit your skin toneProvides the perfect shine-free finish that lasts all dayMineral enriched, talc and oil freeWater & sweat resistantFeels like silk on skinIngredients: Nylon-12, Hydrogenated Polyisobutene, Magnesium Stearate, Silica, Phenyl Trimethicone, Bis-Diglyceryl Polyacyladipate-2, Cyclopentasiloxane, Dimethiconol, Zinc Stearate, Boron Nitride, Methylparaben, Propylparaben, Tocopheryl Acetate. MAY CONTAIN / PEUT CONTENIR (+/-): Mica,Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, 77492, 77499). ",4.5,mineral,foundation,[],"[{'hex_value': '#E9CEB1', 'colour_name': 'Ivory '}, {'hex_value': '#E8C29E', 'colour_name': 'Natural  '}, {'hex_value': '#E3BA94', 'colour_name': 'Soft Beige  '}]",2016,10,38716539.072
362,covergirl,CoverGirl Outlast Stay Luminous Foundation Creamy Natural (820) ,12.49,Unknown,"CoverGirl Outlast Stay Luminous Foundation is perfect for achieving
a dewy finish and a subtle glow. It is oil-free, with a non-greasy formula gives 
your skin a natural luminosity that lasts all day! This all day foundation hydrates skin while providing 
flawless coverage.Features: Oil-freeLong lastingGive your skin a natural glowing lookDirections: Apply primer first to help your look last all day.Dot foundation on forehead, cheeks and chin. Blend using fingertips, or a makeup sponge if desired.Use a Pressed Powder to finish and voila! Your look is ready to last.",4.5,liquid,foundation,[],"[{'hex_value': '#E6C29B', 'colour_name': 'Creamy Natrual (820)'}, {'hex_value': '#E6C29B', 'colour_name': 'Buff Beige (825)'}, {'hex_value': '#E4C5A2', 'colour_name': 'Medium Beige (842)'}, {'hex_value': '#E3C8A3', 'colour_name': 'Classic Ivory (810)'}]",2016,10,38716555.209
348,covergirl,CoverGirl Outlast Stay Fabulous 3-in-1 Foundation,12.49,Unknown,"CoverGirl Outlast Stay Fabulous 3-in-1 foundation is an all-in-one foundation with a long-lasting formula that fuses primer, 
concealer, and foundation in one easy step! The 3-in-1 formula provides a
 flawless look that lasts all day long.Features: All day, longwear formulaPrimer, concealer, and foundation in oneSmooth, flawless finishFoundation + Sunscreen SPF 20",4.5,liquid,foundation,[],[],2016,10,38716573.618
345,l'oreal,L'Oreal Paris Visible Lift Blur Foundation ,18.99,Unknown,"Discover instantly ageless skin. L'Oreal Paris Visible Lift Blur™ features Opti-Blur™ 
technology with a cushiony soft texture that glides on to blur the look 
of lines, wrinkles and uneven skin tone in seconds. Skin looks 
flawlessly smooth, instantly perfected.Ingredients: CYCLOPENTASILOXANE,
AQUA, ETHYLHEXYL
METHOXYCINNAMATE,
DIMETHICONE
CROSSPOLYMER,
GLYCERIN, ISOTRIDECYL
ISONONANOATE, PEG-9
POLYDIMETHYLSILOXYETHYL
DIMETHICONE,
DISTEARDIMONIUM
HECTORITE,
PHENOXYETHANOL,
PEG-10 DIMETHICONE,
HYDROLYZED WHEAT
PROTEIN/PVP
CROSSPOLYMER,
DISODIUM STEAROYL
GLUTAMATE,
CHLORPHENESIN,
METHYLPARABEN,
LYCIUM BARBARUM
FRUIT EXTRACT,
ACRYLATES
COPOLYMER,
POTASSIUM SORBATE,
ETHYLPARABEN,
TOCOPHEROL,
ASCORBYL PALMITATE,
PANTHENOL, PEG-9,
ALUMINUM HYDROXIDE,
CITRIC ACID, SODIUM
PCA, UREA, TREHALOSE,
POLYQUATERNIUM-51,
SOLUBLE COLLAGEN,
SODIUM HYALURONATE.
[+/- : CI 77891, MICA,
CI 77492, CI 77491,
CI 77499]


",4.5,liquid,foundation,[],"[{'hex_value': '#F9D4B6', 'colour_name': 'Light Ivory '}, {'hex_value': '#FCD1B9', 'colour_name': 'Classic Ivory '}, {'hex_value': '#E4B99C', 'colour_name': 'Nude Beige  '}, {'hex_value': '#EAC2A8', 'colour_name': 'Creamy Natural '}, {'hex_value': '#E1B090', 'colour_name': 'Natural Buff '}, {'hex_value': '#D09F80', 'colour_name': 'Natural Beige '}, {'hex_value': '#D3A389', 'colour_name': 'Buff Beige '}, {'hex_value': '#D2A279', 'colour_name': 'Sun Beige '}]",2016,10,38716576.29
342,covergirl,CoverGirl Smoothers All-Day Hydrating Makeup ,8.99,Unknown,"Smooth, even coverage makes imperfections virtually vanish before your 
eyes, while the vitamin-enriched formula helps direct moisture to your 
skin’s surface, improving your skin’s condition over time. 
This liquid foundation glides on effortlessly for lightweight coverage 
that lasts for hours.Features:HypoallergenicFragrance FreeOil-FreeWon't clog pores",4.5,liquid,foundation,[],[],2016,10,38716580.797
340,physicians formula,Physicians Formula Nude Wear Touch of Glow Foundation,18.49,Unknown,"
Physicians Formula Nude Wear Touch of Glow Foundation is a weightless fluid foundation that dresses your skin in an illuminating veil of radiance.  This airy foundation is formulated with translucent, 100% perfecting nude pigments.Features: HypoallergenicFragrance, Paraben, Gluten & Oil freeNon-ComedogenicDermatologist ApprovedDirections: Shake bottle before each use. Apply foundation directly onto enclosed Perfecting Foundation brush and blend with brush until desired coverage is achieved.Ingredients: Cyclopentasiloxane, Water, Cyclohexasiloxane, Butylene Glycol, Dimethicone, Cetyl PEG/PPG-10/1 Dimethicone, Mica, Silica, Polyglyceryl-4 Isostearate, PEG/PPG-18/18 Dimethicone, Tropaeolum Majus Flower/Leaf/Stem Extract, Lactic Acid, Dimethicone/PEG-10/15 Crosspolymer, PEG-10 Dimethicone, Glycerin, Calcium Aluminum Borosilicate, Sodium Chloride, Nylon-12, Dimethicone/Polyglycerin-3 Crosspolymer, Hexyl Laurate, Tribehenin, Magnesium Sulfate, Polysorbate 20, Synthetic Fluorphlogopite, Disodium Cocoyl Glutamate, Caprylyl Glycol, Ethylhexylglycerin, Hexylene Glycol, Tocopheryl Acetate, Triethoxycaprylylsilane, Sodium Cocoyl Glutamate, Tetrahexyldecyl Ascorbate, Lauroyl Lysine, Dipropylene Glycol, Sodium Citrate, Tocopherol, Phenoxyethanol. May Contain: Iron Oxides, Titanium Dioxide.",4.5,liquid,foundation,['Gluten Free'],"[{'hex_value': '#f2d7c2', 'colour_name': 'Light '}]",2016,10,38716585.036
339,maybelline,Maybelline Dream Wonder Liquid Touch Foundation,14.99,Unknown,"Maybelline Dream Wonder Liquid Touch Foundation's breakthrough texture fuses with skin. A finish so impeccable, yet undetectable.Features:Exclusive dropperMedium to full coverage, ideal for normal skinFor Best Results: Shake well. Unscrew cap. Holding dropper vertically, allow foundation to drop onto fingertip. Apply to face as usual.",4.5,liquid,foundation,[],"[{'hex_value': '#DDA17B', 'colour_name': 'Sun Beige (85) '}]",2016,10,38716585.533
337,revlon,Revlon Photoready Airbrush Effect Makeup,19.99,Unknown,"Revlon Photoready Airbrush Effect Makeup has a revolutionary formula with Light-Filtering
Technology delivers a poreless, airbrushed look.
Soft-focus pigments create a luminous finish.
your skin has never looked so flawless.
                            Features: High Resolution Shades SPF 20 Medium to Full Coverage
",4.5,liquid,foundation,[],"[{'hex_value': '#F9C8AD', 'colour_name': 'Ivory '}, {'hex_value': '#f7e8cc', 'colour_name': 'Vanilla '}, {'hex_value': '#fee0c1', 'colour_name': 'Shell '}, {'hex_value': '#e8c3a5', 'colour_name': 'Nude '}, {'hex_value': '#ebb486', 'colour_name': 'Natural Beige '}, {'hex_value': '#ecaa7d', 'colour_name': 'Medium Beige '}, {'hex_value': '#DFA585', 'colour_name': 'Cool Beige '}, {'hex_value': '#dfb698', 'colour_name': 'Golden Beige '}, {'hex_value': '#d5845d', 'colour_name': 'Rich Ginger '}, {'hex_value': '#af622e', 'colour_name': 'Caramel '}, {'hex_value': '#A0633E', 'colour_name': 'Cappuccino '}, {'hex_value': '#94583F', 'colour_name': 'Mocha '}]",2016,10,38716587.759
336,revlon,Revlon Age Defying Firming + Lifting Makeup,19.99,Unknown,"Revlon Age Defying Firming + Lifting Makeup is an advanced anti-aging multi-benefit makeup. Firm. Lift. Hydrate. Cover.
93% of women saw noticeably improved skin.*
This all-in-one formula combines hyaluronic acid, a potent dose of 
moisturizing ingredients and our exclusive Triple Lift Complex™. Relax 
the look of expression lines, give skin a smooth, tightened feel and 
boost hydration 3X. For a radiant, rejuvenated look.**  

*after 8 weeks **skin feels tighter after 4 weeks, rejuvenated after 1Directions: Apply with fingertips, 
sponge or brush, blend foundation onto skin, starting in the center of 
your face, forehead, nose and chin blending outward
",4.5,liquid,foundation,[],"[{'hex_value': '#E5BEA5', 'colour_name': 'Warm Beige '}]",2016,10,38716589.703
331,almay,Almay Smart Shade Skintone Matching Makeup ,17.29,Unknown,"Almay Smart Shade™ makeup makes it easy to find “the one” with just three skintone-adjusting shades to choose from, not hundreds! It adjusts to the natural tones and nuances of your skin with breakthrough new Almay ToneMimic™ shade-sensing bead technology which intuitively transforms to your skintone for all day natural looking coverage in your perfect shade. Contains broad spectrum SPF 15. HYPOALLERGENIC. DERMATOLOGIST TESTED. MADE FOR SENSITIVE SKIN.Shade Range: ",4.5,liquid,foundation,[],"[{'hex_value': '#DFBA9C', 'colour_name': 'Light '}, {'hex_value': '#E5B598', 'colour_name': 'Light Medium '}, {'hex_value': '#CF9776', 'colour_name': 'Medium '}]",2016,10,38716589.832
328,almay,Almay Truly Lasting Color Makeup,17.29,Unknown,"Longwear meets skincare.tlc truly lasting color makeup delivers up to 16 hours of flawless coverage that won't rub off - even in heat and humidity. Plus, it nourishes skin with antioxidant green tea to protect, vitamin E to help smooth and lemon extract to brighten... for all day, natural radiance. Now, that's tlc.hypoallergenic • oil-free • won't clog pores • dermatologist tested",4.5,liquid,foundation,[],"[{'hex_value': '#EBC2A6', 'colour_name': 'Ivory '}, {'hex_value': '#EBBE9F', 'colour_name': 'Naked '}, {'hex_value': '#E3B18E', 'colour_name': 'Beige '}]",2016,10,38716599.755
312,e.l.f.,e.l.f. Studio Baked Eyeshadow Trio ,6.99,Unknown,"Three gorgeously coordinated colors come together to create a stunning 
look. Baked in an oven, these eyeshadows offer rich pigmentation for a 
beautiful effect. Infused with active key ingredients Jojoba, Rose, 
Sunflower, Apricot and Grape to nourish and hydrate the skin. The 
long-lasting and shimmering color can be worn wet for a vibrant effect 
or dry for sheer pigmentation, offering a variety of gorgeous eye looks!Ingredients: Mica, Talc, Bismuth Oxychloride, 
Ethylhexyl Palmitate, Paraffinum Liquidum (mineral oil), Dimethicone, 
Magnesium Aluminum Silicate, Tocopheryl Acetate, Simmondsia Chinensis 
(Jojoba) Seed Oil, Rosa Canina (Rose Hip) Fruit Oil, Helianthus Annuus 
(Sunflower) Seed Oil, Prunus Armeniaca (Apricot) Kernel Oil, Vitis 
Vinifera (Grape) Seed Oil, Phenoxyethanol, Methylparaben. May Contain: 
Titanium Dioxide (CI 77891), Iron Oxides (CI 77491 , CI 77492 , CI 
77499), Ultramarine Violet (CI 77077), Manganese Violet (CI 77742), 
Ferric Ferrocyanide (CI 77510), Tin Oxide (CI 77861), Yellow No.5 Lake 
(CI 19140), Red No.40 Lake (CI 16035), Blue No.1 Lake (CI 42090). ",4.5,Unknown,eyeshadow,['Vegan'],"[{'hex_value': '#A28D95', 'colour_name': 'color 1'}, {'hex_value': '#96789F', 'colour_name': 'color 2'}, {'hex_value': '#3B333D', 'colour_name': 'color 3'}]",2016,10,38716624.398
306,physicians formula,Physicians Formula Shimmer Strips Extreme Shimmer Shadow & Liner Palette ,15.79,Unknown,"This Physicians Formula Shimmer Strips Extreme Shimmer Shadow & Liner Palette gives you 6 shades to enhance and illuminate your eyes for the perfect look!Features: Wet & Dry application for 2 finishesLong wearing, blendable formula for up to 24hr wearHypoallergenicParaben & gluten freeDermatologist approvedSafe for sensitive eyes and contact lens wearerDirections: Sweep medium shade over lid as base.  Apply darkest shade to upper and lower lash line with pointed tip of applicator to line eyes. For added definition, apply darkest shade in the contour of upper eyelid.  To intensify color wet applicator, use lightest shade to highlight brow bone.Ingredients: Mica, Bis-Diglyceryl Polyacyladipate-2, Calcium Aluminum Borosilicate, Caprylic/Capric Triglyceride, Diisostearyl Malate, Silica, Talc, Phenyl Trimethicone, Calcium Sodium Borosilicate, Dimethicone, Boron Nitride, Caprylyl Glycol, Dimethicone/Vinyl Dimethicone Crosspolymer, Ethylhexylglycerin, Magnesium Stearate, Nylon-12, Sodium Dehydroacetate, Synthetic Fluorphlogopite, Tin Oxide, VP/Hexadecene Copolymer. May Contain/Peut Contenir: Iron Oxides, Manganese Violet, Titanium Dioxide.",4.5,palette,eyeshadow,['Gluten Free'],[],2016,10,38901726.198
302,almay,Almay Intense i-Color Liquid Shadow + Color Primer,10.99,Unknown,"One innovative product, two ways to double the impact of your unique eye 
color! Simply smooth the silky, weightless liquid over lids for a 
shimmering splash of eye-enhancing color, or top with powder shadow for 
an even bolder, longer lasting look. Either way, feel confident knowing 
that the built-in primer ensures that the multi-dimensional finish won’t
 crease, fade, or smudge all day!How to Use: Apply to the inner corner of the lid and blend outwards using fingers.  
Apply more for a bolder pop of color, or layer under your favorite 
intense i-color shadow kit for an even more intense look.
            ",4.5,Unknown,eyeshadow,[],"[{'hex_value': '#A68B7D', 'colour_name': ' Nude for green eyes   '}, {'hex_value': '#997E8D', 'colour_name': 'Amethyst for brown eyes   '}, {'hex_value': '#83795B', 'colour_name': 'Khaki for hazel eyes   '}]",2016,10,38716648.209
286,maybelline,Maybelline The Nudes Eyeshadow Palette in The Blushed Nudes,17.99,Unknown,Create looks from day to night and deep to light with Maybelline's The Blushed Nudes Eyeshadow Palette.Features:13 looks in one eyeshadow paletteExtraordinary colour from ultra-blendable pigmentsLong wear with sensual finish that lasts up to 12 hours,4.5,palette,eyeshadow,[],[],2016,10,38901760.013
281,pure anada,Pure Anada Loose Luminous Eye Colour ,8.0,Unknown,"Pure Anada Loose Luminous Eye Colours are made with finely milled micas that impart an illuminating glow.  Apply them dry for soft, subtle color, or wet for more vibrant intensity.  Learn how you can use your favourite shade to make customized lip balm with our easy DIY Lip Balm recipe on our blog, The Well!About Shade Tones: Warm Shades (W) if you have yellow undertones in your skinCool Shades (C) if you have blue undertones in your skinNeutral Shades (N) to accent any skin tone or eye colorApplication Tips: Dip your shadow brush into the loose minerals and tap off any excess 
powder.  Gently stipple the minerals on your eye lids.   Make sure your 
skin is well hydrated so the minerals will adhere.  Try misting your 
skin with Pure Anada Marine Mineral Toner, prior to applying your 
makeup.If your shadow is prone to creasing, make sure your lids are free 
from excess oils before applying shadow.  If the problem is persistant, 
try priming your lids with Pure Anada Matte Minerals Finishing Powder or
 a coordinating Velvet Matte Shadow.
Deep shades of loose mineral shadow can be used as eyeliner.  To 
create a soft dry line, dip an angled liner brush into the powder, tap 
it off and line your eyes.  Or to create a liquid liner, wet your brush 
and dip it into the powder.  The minerals will stick to the brush.  Make
 a paste on the back of your hand, or in the lid of the jar.  Apply to 
your eyes!Ingredients: Mica,  Iron Oxides, Ultramarines, May contain: Titanium Dioxide",4.5,Unknown,eyeshadow,"['Canadian', 'Natural']","[{'hex_value': '#373030', 'colour_name': 'Black Tie (N) '}, {'hex_value': '#D7AE7A', 'colour_name': 'Champagne (N) '}, {'hex_value': '#865945', 'colour_name': 'Close to Cocoa (W) '}, {'hex_value': '#702A1A', 'colour_name': 'Copper (W) '}, {'hex_value': '#6D8B93', 'colour_name': 'Cornflower (N) '}, {'hex_value': '#4E3E3E', 'colour_name': 'Deep Plum (N) '}, {'hex_value': '#377A3C', 'colour_name': 'Grenada Green (N) '}, {'hex_value': '#A5A1A2', 'colour_name': 'Lavender Grey (C) '}, {'hex_value': '#C24152', 'colour_name': 'Marsala '}, {'hex_value': '#656D78', 'colour_name': 'Moonstone (C) '}, {'hex_value': '#274A65', 'colour_name': 'Ocean Mist (C) '}, {'hex_value': '#EBC8B4', 'colour_name': 'Peach Freeze (N) '}, {'hex_value': '#69577F', 'colour_name': 'Purple Pride (C) '}]",2016,10,38716679.944
279,maybelline,Maybelline Eye Studio Color Tattoo 24HR Cream Gel Shadow,8.99,Unknown,"Dare to wear 24HR shadow!Maybelline's Color Tattoo Cream Gel Shadow uses ink technology for their most intense, long-lasting colour saturation. The cream formula glides on without creasing and keeps colour vibrant.Ophthalmologist-tested. Safe for sensitive eyes and contact lens wearers.
                    
                    
                    
                        
                        For best results: With 
fingertips, sweep all over eye from inner corner and work outwards. For
 added drama, darken as desired.               ",4.5,Unknown,eyeshadow,[],"[{'hex_value': '#ab897d', 'colour_name': 'Bad to the Bronze '}, {'hex_value': '#1d8493', 'colour_name': 'Tenacious Teal '}, {'hex_value': '#d3cfcc', 'colour_name': 'Too Cool '}, {'hex_value': '#81726d', 'colour_name': 'Tough as Taupe '}]",2016,10,38716682.351
275,pure anada,Pure Anada Pressed Mineral Eye Color Pan,8.0,Unknown,"Pure Anada is pleased to bring you a lovely selection of convenient pressed mineral colors!   You’ll love the silky texture and longevity of these very wearable shades.Mineral pigments and organic Jojoba are pressed together to create a natural makeup product. You can have confidence that you are making a beautiful, healthy choice!Pure Anada pressed colors are designed to be inserted into customizable magnetic compacts like the Pure Ananda Reusable Magnetic Compact. Design your own palette! What look do you go for: the natural bronzed babe, tropical brights, or classic beauty? Try all three with this get the look with natural makeup piece found on our blog, The Well! Shadow Finishes: Demi-Matte shadows are a combination of opaque matte minerals and luminous satin mica.  This provides both true color and a light-reflecting finish.Matte shadows are soft, silky shadows that do not exude any sheen whatsoever.Shades: Ingredients: Mica (CI 77019), Iron Oxides (CI 77492, CI 77499) Calcium Carbonate, Caprylic Triglyceride *Simmondsia Chinensis (Jojoba seed oil) Ultramarines (CI 77007), Titanium Dioxide (CI 77891) * Certified Organic IngredientVegan, Gluten Free, Non-GMO, Dairy Free, Peanut Free, Natural",4.5,Unknown,eyeshadow,"['Natural', 'Vegan', 'Gluten Free', 'Non-GMO', 'Canadian']","[{'hex_value': '#533C5D', 'colour_name': 'Blackberry (Demi-Matte) '}, {'hex_value': '#8CA7B5', 'colour_name': 'Breeze (Demi-Matte) '}, {'hex_value': '#CC9B7B', 'colour_name': 'Burlap (Matte)  '}, {'hex_value': '#ecc2c6', 'colour_name': 'Cameo (Demi-Matte Light Pink White) '}, {'hex_value': '#9786b0', 'colour_name': 'Crocus (Demi-Matte Lilac Purple '}, {'hex_value': '#ac9689', 'colour_name': 'Dove\t(Matte Medium Grey) '}, {'hex_value': '#fcdda6', 'colour_name': 'Ecru\t(Matte Cream) '}, {'hex_value': '#A06C69', 'colour_name': 'Espresso (Demi-Matte) '}, {'hex_value': '#e38597', 'colour_name': 'Freesia (Demi-Matte Medium Pink) '}, {'hex_value': '#A6777A', 'colour_name': 'Grape (Demi-Matte) '}, {'hex_value': '#FBCFB2', 'colour_name': 'Luna (Demi-Matte) '}, {'hex_value': '#8A9C86', 'colour_name': 'Meadow (Demi-Matte) '}, {'hex_value': '#CEB2A0', 'colour_name': 'Mirage (Demi-Matte) '}, {'hex_value': '#EFB49E', 'colour_name': 'Nectar (Demi-Matte) '}, {'hex_value': '#2f2a27', 'colour_name': 'Onyx (Demi-Matte Black) '}, {'hex_value': '#9D837E', 'colour_name': 'Pewter (Demi-Matte) '}, {'hex_value': '#6f9087', 'colour_name': 'Reef (Demi-Matte Turquoise) '}, {'hex_value': '#C89987', 'colour_name': 'Sahara (Demi-Matte) '}, {'hex_value': '#BAB4B6', 'colour_name': 'Sterling (Demi-Matte) '}, {'hex_value': '#F9DDCB', 'colour_name': 'Whisper (Demi-Matte) '}]",2016,10,38716687.681
271,covergirl,CoverGirl Trunaked Waterproof Eyeliner Duo in Mocha/Ebony,11.99,Unknown,"CoverGirl Trunaked Waterproof Eyeliner Duo takes eyes from subtle to smokey in no time! Features:Creamy waterproof formula Blends just as beautifully as it stays put Partner this twin tip eyeliner pencil with the gorgeous neutrals in the trunaked palettes to create endless easy, breezy, beautiful possibilitiesHow to Apply: Apply liner along your top and bottom lashes for the full trunaked effect.",4.5,pencil,eyeliner,[],[],2016,10,38715678.27
270,anna sui,Anna Sui Eye Brightener,28.0,Unknown,"This Anna Sui Eye Brightener is an eye makeup primer that evens, tones and provides a brightened 3D effect, designed specifically for delicate eye areas.  Features:Combined with polarized pearls in red, blue, and silver for a naturally brightened 3D effectSmooths skin tones, allowing eye makeup to spread smoothly onto the skinGentle enough to protect delicate eye areasDirections: Apply before or after makeup.  Can be used to highlight when applied around eye area before makeup or used as a light concealer under eyes and brow bone after makeup.",4.5,pencil,eyeliner,[],[],2016,10,38716690.69
268,anna sui,Anna Sui Sharpener,10.0,Unknown,This Anna Sui Sharpener for eyeliner pencils features two sharpener sizes and a mess free cover to catch the eyeliner shavings. ,4.5,pencil,eyeliner,[],[],2016,10,38716696.298
266,anna sui,Anna Sui Pencil Eyeliner WP,26.0,Unknown,"This Anna Sui Pencil Eyeliner is a soft, waterproof eyeliner that glides on effortlessly for a long lasting finish. Used to create intense colour definition.Features:Waterproof formula reduces smudging allowing colours to stay fresh Minimal amount of waxes and oils allow for a smooth application5 essential on-trend colours produced by a combination of pearl and colourants",4.5,pencil,eyeliner,[],"[{'hex_value': '#AB9A63', 'colour_name': 'Gold (900) '}, {'hex_value': '#5D5855', 'colour_name': 'Black (001) '}, {'hex_value': '#F9F2EA', 'colour_name': 'Whire (002) '}, {'hex_value': '#5C6085', 'colour_name': 'Blue (100) '}, {'hex_value': '#896652', 'colour_name': 'Brown (500) '}]",2016,10,38716697.568
265,covergirl,CoverGirl Trunaked Waterproof Eyeliner Duo in Cashmere/Espresso,11.99,Unknown,"CoverGirl Trunaked Waterproof Eyeliner Duo takes eyes from subtle to smokey in no time! Features:Creamy waterproof formula Blends just as beautifully as it stays put Partner this twin tip eyeliner pencil with the gorgeous neutrals in the trunaked palettes to create endless easy, breezy, beautiful possibilitiesHow to Apply: Apply liner along your top and bottom lashes for the full trunaked effect.",4.5,pencil,eyeliner,[],[],2016,10,38716699.311
264,revlon,Revlon PhotoReady Kajal Matte Eye Pencil,11.49,Unknown,NEW Revlon PhotoReady Kajal Matte Eye Pencil is a highly pigmented colour with matte finish that glides on effortlessly.Features:Use the built in smudger to take it from precise to smokySoft kajal can be used to line the inner rimAll day wearOphthalmologist tested ,4.5,pencil,eyeliner,[],[],2016,10,38716700.296
262,physicians formula,Physicians Formula Shimmer Strips Extreme Shimmer Pencil + Smudger Trio,15.99,Unknown,"
Ultra-shimmery & versatile glitter eyeliner pencils create precise definition or smudged out glamour instantly!Features:Highly-pigmented, creamy color Packed with illuminating shimmer for eyes that sparkleThree Shades: Natural (Bronze), Playful (Gold), Dramatic (Black)Directions: Apply eyeliner at the base of upper and lower lashes.Layer shades together for endless looks. For more defined eyes, apply along lower lash line as well.Ingredients: Ingredients: Hydrogenated Polyisobutene, Calcium Sodium Borosilicate, Calcium Aluminum Borosilicate, Polyethylene Terephthalate, Dipentaerythrityl Hexahydroxystearate/Hexastearate/Hexarosinate, Synthetic Wax, Ethylhexyl Palmitate, Beeswax/Cire d'abeille, Copernicia Cerifera (Carnauba) Wax/Cire de Carnauba, Synthetic Fluorphlogopite, Silica, Ozokerite, Ascorbyl Palmitate, Citric Acid, Lecithin, Polymethyl Methacrylate, Polyurethane-11, Tin Oxide, Tocopherol",4.5,pencil,eyeliner,"['Gluten Free', 'Natural']",[],2016,10,38716702.995
261,covergirl,CoverGirl Full Lash Bloom Mascara + Perfect Point Plus Eye Liner,14.99,Unknown,"This value pack contains a mascara that gives exceptional lash fullness that is soft - even to the touch and a self-sharpening eye liner for a perfect point every time.Features:Full Lash Bloom Mascara - very blackPerfect Point Plus Eye Liner - black onyx Soft, full lashes that are never stiff or brittleEye liner has soft smudger tip for expert blendingSuitable for contact lens wearersDirections: Apply liner along bottom and top lash lines, smudge using soft tip tool. Finish by brushing upper and lower lashes generously with up to 2 coats of mascara.",4.5,pencil,eyeliner,[],[],2016,10,38716699.289
